日期	区县	诊断	来源口径	计数
2022-05-06	徐汇	确诊	社会面	0
2022-05-06	徐汇	确诊	转诊	12
2022-05-06	徐汇	无症状	闭环	309
2022-05-06	徐汇	无症状	社会面	2
2022-05-06	长宁	确诊	闭环	1
2022-05-06	长宁	确诊	社会面	0
2022-05-06	长宁	确诊	转诊	6
2022-05-06	长宁	无症状	闭环	64
2022-05-06	长宁	无症状	社会面	0
2022-05-06	普陀	确诊	闭环	2
2022-05-06	普陀	确诊	社会面	0
2022-05-06	普陀	确诊	转诊	3
2022-05-06	普陀	无症状	闭环	72
2022-05-06	普陀	无症状	社会面	0
2022-05-06	虹口	确诊	闭环	6
2022-05-06	虹口	确诊	社会面	0
2022-05-06	虹口	确诊	转诊	11
2022-05-06	虹口	无症状	闭环	260
2022-05-06	虹口	无症状	社会面	2
2022-05-06	杨浦	确诊	闭环	7
2022-05-06	杨浦	确诊	社会面	0
2022-05-06	杨浦	确诊	转诊	23
2022-05-06	杨浦	无症状	闭环	395
2022-05-06	杨浦	无症状	社会面	0
2022-05-06	宝山	确诊	闭环	3
2022-05-06	宝山	确诊	社会面	0
2022-05-06	宝山	确诊	转诊	18
2022-05-06	宝山	无症状	闭环	479
2022-05-06	宝山	无症状	社会面	2
2022-05-06	闵行	确诊	闭环	10
2022-05-06	闵行	确诊	社会面	0
2022-05-06	闵行	确诊	转诊	18
2022-05-06	闵行	无症状	闭环	281
2022-05-06	闵行	无症状	社会面	0
2022-05-06	嘉定	确诊	闭环	0
2022-05-06	嘉定	确诊	社会面	0
2022-05-06	嘉定	确诊	转诊	3
2022-05-06	嘉定	无症状	闭环	198
2022-05-06	嘉定	无症状	社会面	0
2022-05-06	金山	确诊	闭环	0
2022-05-06	金山	确诊	社会面	0
2022-05-06	金山	确诊	转诊	3
2022-05-06	金山	无症状	闭环	4
2022-05-06	金山	无症状	社会面	1
2022-05-06	松江	确诊	闭环	3
2022-05-06	松江	确诊	社会面	0
2022-05-06	松江	确诊	转诊	2
2022-05-06	松江	无症状	闭环	19
2022-05-06	松江	无症状	社会面	3
2022-05-06	青浦	确诊	闭环	2
2022-05-06	青浦	确诊	社会面	0
2022-05-06	青浦	确诊	转诊	1
2022-05-06	青浦	无症状	闭环	166
2022-05-06	青浦	无症状	社会面	0
2022-05-06	奉贤	确诊	闭环	1
2022-05-06	奉贤	确诊	社会面	0
2022-05-06	奉贤	确诊	转诊	1
2022-05-06	奉贤	无症状	闭环	19
2022-05-06	奉贤	无症状	社会面	0
2022-05-06	崇明	确诊	闭环	0
2022-05-06	崇明	确诊	社会面	0
2022-05-06	崇明	确诊	转诊	1
2022-05-06	崇明	无症状	闭环	99
2022-05-06	崇明	无症状	社会面	0
2022-05-07	浦东	确诊	闭环	22
2022-05-07	浦东	确诊	社会面	0
2022-05-07	浦东	确诊	转诊	6
2022-05-07	浦东	无症状	闭环	641
2022-05-07	浦东	无症状	社会面	6
2022-05-07	黄浦	确诊	闭环	7
2022-05-07	黄浦	确诊	社会面	0
2022-05-07	黄浦	确诊	转诊	30
2022-05-07	黄浦	无症状	闭环	575
2022-05-07	黄浦	无症状	社会面	0
2022-05-07	静安	确诊	闭环	3
2022-05-07	静安	确诊	社会面	0
2022-05-07	静安	确诊	转诊	16
2022-05-07	静安	无症状	闭环	529
2022-05-07	静安	无症状	社会面	0
2022-05-07	徐汇	确诊	闭环	6
2022-05-07	徐汇	确诊	社会面	0
2022-05-07	徐汇	确诊	转诊	4
2022-05-07	徐汇	无症状	闭环	288
2022-05-07	徐汇	无症状	社会面	1
2022-05-07	长宁	确诊	闭环	0
2022-05-07	长宁	确诊	社会面	0
2022-05-07	长宁	确诊	转诊	3
2022-05-07	长宁	无症状	闭环	62
2022-05-07	长宁	无症状	社会面	0
2022-05-07	普陀	确诊	闭环	3
2022-05-07	普陀	确诊	社会面	0
2022-05-07	普陀	确诊	转诊	2
2022-05-07	普陀	无症状	闭环	51
2022-05-07	普陀	无症状	社会面	0
2022-05-07	虹口	确诊	闭环	14
2022-05-07	虹口	确诊	社会面	0
2022-05-07	虹口	确诊	转诊	10
2022-05-07	虹口	无症状	闭环	247
2022-05-07	虹口	无症状	社会面	1
2022-05-07	杨浦	确诊	闭环	1
2022-05-07	杨浦	确诊	社会面	0
2022-05-07	杨浦	确诊	转诊	6
2022-05-07	杨浦	无症状	闭环	606
2022-05-07	杨浦	无症状	社会面	0
2022-05-07	宝山	确诊	闭环	13
2022-05-07	宝山	确诊	社会面	0
2022-05-07	宝山	确诊	转诊	20
2022-05-07	宝山	无症状	闭环	312
2022-05-07	宝山	无症状	社会面	0
2022-05-07	闵行	确诊	闭环	7
2022-05-07	闵行	确诊	社会面	0
2022-05-07	闵行	确诊	转诊	6
2022-05-07	闵行	无症状	闭环	213
2022-05-07	闵行	无症状	社会面	1
2022-05-07	嘉定	确诊	闭环	0
2022-05-07	嘉定	确诊	社会面	0
2022-05-07	嘉定	确诊	转诊	11
2022-05-07	嘉定	无症状	闭环	108
2022-05-07	嘉定	无症状	社会面	0
2022-05-07	金山	确诊	闭环	0
2022-05-07	金山	确诊	社会面	0
2022-05-07	金山	确诊	转诊	0
2022-05-07	金山	无症状	闭环	0
2022-05-07	金山	无症状	社会面	0
2022-05-07	松江	确诊	闭环	3
2022-05-07	松江	确诊	社会面	0
2022-05-07	松江	确诊	转诊	19
2022-05-07	松江	无症状	闭环	26
2022-05-07	松江	无症状	社会面	0
2022-05-07	青浦	确诊	闭环	1
2022-05-07	青浦	确诊	社会面	0
2022-05-07	青浦	确诊	转诊	2
2022-05-07	青浦	无症状	闭环	31
2022-05-07	青浦	无症状	社会面	0
2022-05-07	奉贤	确诊	闭环	0
2022-05-07	奉贤	确诊	社会面	0
2022-05-07	奉贤	确诊	转诊	0
2022-05-07	奉贤	无症状	闭环	9
2022-05-07	奉贤	无症状	社会面	2
2022-05-07	崇明	确诊	闭环	0
2022-05-07	崇明	确诊	社会面	0
2022-05-07	崇明	确诊	转诊	0
2022-05-07	崇明	无症状	闭环	51
2022-05-07	崇明	无症状	社会面	0
2022-05-08	浦东	确诊	闭环	19
2022-05-08	浦东	确诊	社会面	0
2022-05-08	浦东	确诊	转诊	15
2022-05-08	浦东	无症状	闭环	656
2022-05-08	浦东	无症状	社会面	2
2022-05-08	黄浦	确诊	闭环	7
2022-05-08	黄浦	确诊	社会面	0
2022-05-08	黄浦	确诊	转诊	53
2022-05-08	黄浦	无症状	闭环	442
2022-05-08	黄浦	无症状	社会面	0
2022-05-08	静安	确诊	闭环	16
2022-05-08	静安	确诊	社会面	0
2022-05-08	静安	确诊	转诊	22
2022-05-08	静安	无症状	闭环	581
2022-05-08	静安	无症状	社会面	1
2022-05-08	徐汇	确诊	闭环	7
2022-05-08	徐汇	确诊	社会面	0
2022-05-08	徐汇	确诊	转诊	15
2022-05-08	徐汇	无症状	闭环	283
2022-05-08	徐汇	无症状	社会面	1
2022-05-08	长宁	确诊	闭环	2
2022-05-08	长宁	确诊	社会面	0
2022-05-08	长宁	确诊	转诊	5
2022-05-08	长宁	无症状	闭环	70
2022-05-08	长宁	无症状	社会面	0
2022-05-08	普陀	确诊	闭环	3
2022-05-08	普陀	确诊	社会面	0
2022-05-08	普陀	确诊	转诊	2
2022-05-08	普陀	无症状	闭环	44
2022-05-08	普陀	无症状	社会面	0
2022-05-08	虹口	确诊	闭环	16
2022-05-08	虹口	确诊	社会面	0
2022-05-08	虹口	确诊	转诊	38
2022-05-08	虹口	无症状	闭环	263
2022-05-08	虹口	无症状	社会面	0
2022-05-08	杨浦	确诊	闭环	6
2022-05-08	杨浦	确诊	社会面	0
2022-05-08	杨浦	确诊	转诊	12
2022-05-08	杨浦	无症状	闭环	558
2022-05-08	杨浦	无症状	社会面	0
2022-05-08	宝山	确诊	闭环	8
2022-05-08	宝山	确诊	社会面	0
2022-05-08	宝山	确诊	转诊	17
2022-05-08	宝山	无症状	闭环	307
2022-05-08	宝山	无症状	社会面	0
2022-05-08	闵行	确诊	闭环	4
2022-05-08	闵行	确诊	社会面	0
2022-05-08	闵行	确诊	转诊	5
2022-05-08	闵行	无症状	闭环	216
2022-05-08	闵行	无症状	社会面	0
2022-05-08	嘉定	确诊	闭环	1
2022-05-08	嘉定	确诊	社会面	0
2022-05-08	嘉定	确诊	转诊	26
2022-05-08	嘉定	无症状	闭环	109
2022-05-08	嘉定	无症状	社会面	0
2022-05-08	金山	确诊	闭环	0
2022-05-08	金山	确诊	社会面	0
2022-05-08	金山	确诊	转诊	2
2022-05-08	金山	无症状	闭环	2
2022-05-08	金山	无症状	社会面	0
2022-05-08	松江	确诊	闭环	3
2022-05-08	松江	确诊	社会面	0
2022-05-08	松江	确诊	转诊	10
2022-05-08	松江	无症状	闭环	22
2022-05-08	松江	无症状	社会面	5
2022-05-08	青浦	确诊	闭环	0
2022-05-08	青浦	确诊	社会面	0
2022-05-08	青浦	确诊	转诊	1
2022-05-08	青浦	无症状	闭环	48
2022-05-08	青浦	无症状	社会面	0
2022-05-08	奉贤	确诊	闭环	0
2022-05-08	奉贤	确诊	社会面	0
2022-05-08	奉贤	确诊	转诊	4
2022-05-08	奉贤	无症状	闭环	2
2022-05-08	奉贤	无症状	社会面	0
2022-05-08	崇明	确诊	闭环	0
2022-05-08	崇明	确诊	社会面	0
2022-05-08	崇明	确诊	转诊	3
2022-05-08	崇明	无症状	闭环	13
2022-05-08	崇明	无症状	社会面	0
2022-05-09	浦东	确诊	闭环	14
2022-05-09	浦东	确诊	社会面	0
2022-05-09	浦东	确诊	转诊	6
2022-05-09	浦东	无症状	闭环	567
2022-05-09	浦东	无症状	社会面	1
2022-05-09	黄浦	确诊	闭环	5
2022-05-09	黄浦	确诊	社会面	0
2022-05-09	黄浦	确诊	转诊	31
2022-05-09	黄浦	无症状	闭环	377
2022-05-09	黄浦	无症状	社会面	1
2022-05-09	静安	确诊	闭环	7
2022-05-09	静安	确诊	社会面	0
2022-05-09	静安	确诊	转诊	15
2022-05-09	静安	无症状	闭环	370
2022-05-09	静安	无症状	社会面	1
2022-05-09	徐汇	确诊	闭环	12
2022-05-09	徐汇	确诊	社会面	0
2022-05-09	徐汇	确诊	转诊	9
2022-05-09	徐汇	无症状	闭环	107
2022-05-09	徐汇	无症状	社会面	0
2022-05-09	长宁	确诊	闭环	0
2022-05-09	长宁	确诊	社会面	0
2022-05-09	长宁	确诊	转诊	1
2022-05-09	长宁	无症状	闭环	52
2022-05-09	长宁	无症状	社会面	0
2022-05-09	普陀	确诊	闭环	6
2022-05-09	普陀	确诊	社会面	0
2022-05-09	普陀	确诊	转诊	1
2022-05-09	普陀	无症状	闭环	43
2022-05-09	普陀	无症状	社会面	0
2022-05-09	虹口	确诊	闭环	12
2022-05-09	虹口	确诊	社会面	0
2022-05-09	虹口	确诊	转诊	19
2022-05-09	虹口	无症状	闭环	238
2022-05-09	虹口	无症状	社会面	0
2022-05-09	杨浦	确诊	闭环	9
2022-05-09	杨浦	确诊	社会面	0
2022-05-09	杨浦	确诊	转诊	19
2022-05-09	杨浦	无症状	闭环	355
2022-05-09	杨浦	无症状	社会面	0
2022-05-09	宝山	确诊	闭环	7
2022-05-09	宝山	确诊	社会面	0
2022-05-09	宝山	确诊	转诊	18
2022-05-09	宝山	无症状	闭环	137
2022-05-09	宝山	无症状	社会面	0
2022-05-09	闵行	确诊	闭环	4
2022-05-09	闵行	确诊	社会面	0
2022-05-09	闵行	确诊	转诊	9
2022-05-09	闵行	无症状	闭环	315
2022-05-09	闵行	无症状	社会面	0
2022-05-09	嘉定	确诊	闭环	1
2022-05-09	嘉定	确诊	社会面	0
2022-05-09	嘉定	确诊	转诊	16
2022-05-09	嘉定	无症状	闭环	130
2022-05-09	嘉定	无症状	社会面	1
2022-05-09	金山	确诊	闭环	0
2022-05-09	金山	确诊	社会面	0
2022-05-09	金山	确诊	转诊	0
2022-05-09	金山	无症状	闭环	1
2022-05-09	金山	无症状	社会面	0
2022-05-09	松江	确诊	闭环	1
2022-05-09	松江	确诊	社会面	0
2022-05-09	松江	确诊	转诊	6
2022-05-09	松江	无症状	闭环	19
2022-05-09	松江	无症状	社会面	0
2022-05-09	青浦	确诊	闭环	0
2022-05-09	青浦	确诊	社会面	0
2022-05-09	青浦	确诊	转诊	2
2022-05-09	青浦	无症状	闭环	53
2022-05-09	青浦	无症状	社会面	1
2022-05-09	奉贤	确诊	闭环	0
2022-05-09	奉贤	确诊	社会面	0
2022-05-09	奉贤	确诊	转诊	1
2022-05-09	奉贤	无症状	闭环	5
2022-05-09	奉贤	无症状	社会面	0
2022-05-09	崇明	确诊	闭环	0
2022-05-09	崇明	确诊	社会面	0
2022-05-09	崇明	确诊	转诊	3
2022-05-09	崇明	无症状	闭环	6
2022-05-09	崇明	无症状	社会面	0
2022-05-10	浦东	确诊	闭环	3
2022-05-10	浦东	确诊	社会面	0
2022-05-10	浦东	确诊	转诊	13
2022-05-10	浦东	无症状	闭环	247
2022-05-10	浦东	无症状	社会面	0
2022-05-10	黄浦	确诊	闭环	3
2022-05-10	黄浦	确诊	社会面	0
2022-05-10	黄浦	确诊	转诊	16
2022-05-10	黄浦	无症状	闭环	245
2022-05-10	黄浦	无症状	社会面	0
2022-05-10	静安	确诊	闭环	5
2022-05-10	静安	确诊	社会面	0
2022-05-10	静安	确诊	转诊	23
2022-05-10	静安	无症状	闭环	191
2022-05-10	静安	无症状	社会面	0
2022-05-10	徐汇	确诊	闭环	2
2022-05-10	徐汇	确诊	社会面	0
2022-05-10	徐汇	确诊	转诊	21
2022-05-10	徐汇	无症状	闭环	60
2022-05-10	徐汇	无症状	社会面	0
2022-05-10	长宁	确诊	闭环	0
2022-05-10	长宁	确诊	社会面	0
2022-05-10	长宁	确诊	转诊	2
2022-05-10	长宁	无症状	闭环	14
2022-05-10	长宁	无症状	社会面	0
2022-05-10	普陀	确诊	闭环	0
2022-05-10	普陀	确诊	社会面	0
2022-05-10	普陀	确诊	转诊	5
2022-05-10	普陀	无症状	闭环	25
2022-05-10	普陀	无症状	社会面	0
2022-05-10	虹口	确诊	闭环	12
2022-05-10	虹口	确诊	社会面	0
2022-05-10	虹口	确诊	转诊	36
2022-05-10	虹口	无症状	闭环	88
2022-05-10	虹口	无症状	社会面	0
2022-05-10	杨浦	确诊	闭环	1
2022-05-10	杨浦	确诊	社会面	0
2022-05-10	杨浦	确诊	转诊	31
2022-05-10	杨浦	无症状	闭环	135
2022-05-10	杨浦	无症状	社会面	0
2022-05-10	宝山	确诊	闭环	1
2022-05-10	宝山	确诊	社会面	0
2022-05-10	宝山	确诊	转诊	10
2022-05-10	宝山	无症状	闭环	131
2022-05-10	宝山	无症状	社会面	0
2022-05-10	闵行	确诊	闭环	0
2022-05-10	闵行	确诊	社会面	0
2022-05-10	闵行	确诊	转诊	7
2022-05-10	闵行	无症状	闭环	72
2022-05-10	闵行	无症状	社会面	0
2022-05-10	嘉定	确诊	闭环	1
2022-05-10	嘉定	确诊	社会面	0
2022-05-10	嘉定	确诊	转诊	19
2022-05-10	嘉定	无症状	闭环	14
2022-05-10	嘉定	无症状	社会面	0
2022-05-10	金山	确诊	闭环	0
2022-05-10	金山	确诊	社会面	0
2022-05-10	金山	确诊	转诊	0
2022-05-10	金山	无症状	闭环	0
2022-05-10	金山	无症状	社会面	0
2022-05-10	松江	确诊	闭环	2
2022-05-10	松江	确诊	社会面	0
2022-05-10	松江	确诊	转诊	4
2022-05-10	松江	无症状	闭环	13
2022-05-10	松江	无症状	社会面	0
2022-05-10	青浦	确诊	闭环	0
2022-05-10	青浦	确诊	社会面	0
2022-05-10	青浦	确诊	转诊	11
2022-05-10	青浦	无症状	闭环	16
2022-05-10	青浦	无症状	社会面	0
2022-05-10	奉贤	确诊	闭环	0
2022-05-10	奉贤	确诊	社会面	0
2022-05-10	奉贤	确诊	转诊	0
2022-05-10	奉贤	无症状	闭环	0
2022-05-10	奉贤	无症状	社会面	0
2022-05-10	崇明	确诊	闭环	0
2022-05-10	崇明	确诊	社会面	0
2022-05-10	崇明	确诊	转诊	0
2022-05-10	崇明	无症状	闭环	8
2022-05-10	崇明	无症状	社会面	0
2022-05-11	浦东	确诊	闭环	9
2022-05-11	浦东	确诊	社会面	0
2022-05-11	浦东	确诊	转诊	1
2022-05-11	浦东	无症状	闭环	240
2022-05-11	浦东	无症状	社会面	0
2022-05-11	黄浦	确诊	闭环	1
2022-05-11	黄浦	确诊	社会面	0
2022-05-11	黄浦	确诊	转诊	18
2022-05-11	黄浦	无症状	闭环	227
2022-05-11	黄浦	无症状	社会面	0
2022-05-11	静安	确诊	闭环	3
2022-05-11	静安	确诊	社会面	0
2022-05-11	静安	确诊	转诊	9
2022-05-11	静安	无症状	闭环	158
2022-05-11	静安	无症状	社会面	0
2022-05-11	徐汇	确诊	闭环	0
2022-05-11	徐汇	确诊	社会面	0
2022-05-11	徐汇	确诊	转诊	9
2022-05-11	徐汇	无症状	闭环	64
2022-05-11	徐汇	无症状	社会面	1
2022-05-11	长宁	确诊	闭环	0
2022-05-11	长宁	确诊	社会面	0
2022-05-11	长宁	确诊	转诊	1
2022-05-11	长宁	无症状	闭环	39
2022-05-11	长宁	无症状	社会面	0
2022-05-11	普陀	确诊	闭环	0
2022-05-11	普陀	确诊	社会面	0
2022-05-11	普陀	确诊	转诊	2
2022-05-11	普陀	无症状	闭环	27
2022-05-11	普陀	无症状	社会面	0
2022-05-11	虹口	确诊	闭环	13
2022-05-11	虹口	确诊	社会面	0
2022-05-11	虹口	确诊	转诊	5
2022-05-11	虹口	无症状	闭环	84
2022-05-11	虹口	无症状	社会面	0
2022-05-11	杨浦	确诊	闭环	0
2022-05-11	杨浦	确诊	社会面	0
2022-05-11	杨浦	确诊	转诊	34
2022-05-11	杨浦	无症状	闭环	131
2022-05-11	杨浦	无症状	社会面	0
2022-05-11	宝山	确诊	闭环	7
2022-05-11	宝山	确诊	社会面	0
2022-05-11	宝山	确诊	转诊	4
2022-05-11	宝山	无症状	闭环	118
2022-05-11	宝山	无症状	社会面	0
2022-05-11	闵行	确诊	闭环	0
2022-05-11	闵行	确诊	社会面	0
2022-05-11	闵行	确诊	转诊	3
2022-05-11	闵行	无症状	闭环	88
2022-05-11	闵行	无症状	社会面	0
2022-05-11	嘉定	确诊	闭环	1
2022-05-11	嘉定	确诊	社会面	0
2022-05-11	嘉定	确诊	转诊	17
2022-05-11	嘉定	无症状	闭环	72
2022-05-11	嘉定	无症状	社会面	0
2022-05-11	金山	确诊	闭环	0
2022-05-11	金山	确诊	社会面	0
2022-05-11	金山	确诊	转诊	0
2022-05-11	金山	无症状	闭环	3
2022-05-11	金山	无症状	社会面	0
2022-05-11	松江	确诊	闭环	3
2022-05-11	松江	确诊	社会面	0
2022-05-11	松江	确诊	转诊	1
2022-05-11	松江	无症状	闭环	10
2022-05-11	松江	无症状	社会面	0
2022-05-11	青浦	确诊	闭环	1
2022-05-11	青浦	确诊	社会面	0
2022-05-11	青浦	确诊	转诊	2
2022-05-11	青浦	无症状	闭环	34
2022-05-11	青浦	无症状	社会面	0
2022-05-11	奉贤	确诊	闭环	0
2022-05-11	奉贤	确诊	社会面	0
2022-05-11	奉贤	确诊	转诊	0
2022-05-11	奉贤	无症状	闭环	4
2022-05-11	奉贤	无症状	社会面	1
2022-05-11	崇明	确诊	闭环	0
2022-05-11	崇明	确诊	社会面	0
2022-05-11	崇明	确诊	转诊	0
2022-05-11	崇明	无症状	闭环	4
2022-05-11	崇明	无症状	社会面	0
2022-05-12	浦东	确诊	闭环	10
2022-05-12	浦东	确诊	社会面	0
2022-05-12	浦东	确诊	转诊	7
2022-05-12	浦东	无症状	闭环	259
2022-05-12	浦东	无症状	社会面	4
2022-05-12	黄浦	确诊	闭环	0
2022-05-12	黄浦	确诊	社会面	0
2022-05-12	黄浦	确诊	转诊	23
2022-05-12	黄浦	无症状	闭环	274
2022-05-12	黄浦	无症状	社会面	0
2022-05-12	静安	确诊	闭环	11
2022-05-12	静安	确诊	社会面	0
2022-05-12	静安	确诊	转诊	24
2022-05-12	静安	无症状	闭环	172
2022-05-12	静安	无症状	社会面	0
2022-05-12	徐汇	确诊	闭环	3
2022-05-12	徐汇	确诊	社会面	0
2022-05-12	徐汇	确诊	转诊	2
2022-05-12	徐汇	无症状	闭环	88
2022-05-12	徐汇	无症状	社会面	0
2022-05-12	长宁	确诊	闭环	0
2022-05-12	长宁	确诊	社会面	0
2022-05-12	长宁	确诊	转诊	0
2022-05-12	长宁	无症状	闭环	59
2022-05-12	长宁	无症状	社会面	0
2022-05-12	普陀	确诊	闭环	1
2022-05-12	普陀	确诊	社会面	0
2022-05-12	普陀	确诊	转诊	1
2022-05-12	普陀	无症状	闭环	27
2022-05-12	普陀	无症状	社会面	0
2022-05-12	虹口	确诊	闭环	20
2022-05-12	虹口	确诊	社会面	0
2022-05-12	虹口	确诊	转诊	4
2022-05-12	虹口	无症状	闭环	79
2022-05-12	虹口	无症状	社会面	0
2022-05-12	杨浦	确诊	闭环	6
2022-05-12	杨浦	确诊	社会面	0
2022-05-12	杨浦	确诊	转诊	28
2022-05-12	杨浦	无症状	闭环	515
2022-05-12	杨浦	无症状	社会面	0
2022-05-12	宝山	确诊	闭环	7
2022-05-12	宝山	确诊	社会面	0
2022-05-12	宝山	确诊	转诊	12
2022-05-12	宝山	无症状	闭环	155
2022-05-12	宝山	无症状	社会面	0
2022-05-12	闵行	确诊	闭环	1
2022-05-12	闵行	确诊	社会面	0
2022-05-12	闵行	确诊	转诊	14
2022-05-12	闵行	无症状	闭环	128
2022-05-12	闵行	无症状	社会面	0
2022-05-12	嘉定	确诊	闭环	0
2022-05-12	嘉定	确诊	社会面	0
2022-05-12	嘉定	确诊	转诊	42
2022-05-12	嘉定	无症状	闭环	67
2022-05-12	嘉定	无症状	社会面	0
2022-05-12	金山	确诊	闭环	0
2022-05-12	金山	确诊	社会面	0
2022-05-12	金山	确诊	转诊	0
2022-05-12	金山	无症状	闭环	1
2022-05-12	金山	无症状	社会面	0
2022-05-12	松江	确诊	闭环	1
2022-05-12	松江	确诊	社会面	0
2022-05-12	松江	确诊	转诊	6
2022-05-12	松江	无症状	闭环	15
2022-05-12	松江	无症状	社会面	0
2022-05-12	青浦	确诊	闭环	0
2022-05-12	青浦	确诊	社会面	0
2022-05-12	青浦	确诊	转诊	1
2022-05-12	青浦	无症状	闭环	19
2022-05-12	青浦	无症状	社会面	0
2022-05-12	奉贤	确诊	闭环	0
2022-05-12	奉贤	确诊	社会面	0
2022-05-12	奉贤	确诊	转诊	0
2022-05-12	奉贤	无症状	闭环	1
2022-05-12	奉贤	无症状	社会面	0
2022-05-12	崇明	确诊	闭环	0
2022-05-12	崇明	确诊	社会面	0
2022-05-12	崇明	确诊	转诊	3
2022-05-12	崇明	无症状	闭环	6
2022-05-12	崇明	无症状	社会面	0
2022-05-13	浦东	确诊	闭环	7
2022-05-13	浦东	确诊	社会面	0
2022-05-13	浦东	确诊	转诊	8
2022-05-13	浦东	无症状	闭环	172
2022-05-13	浦东	无症状	社会面	0
2022-05-13	黄浦	确诊	闭环	2
2022-05-13	黄浦	确诊	社会面	0
2022-05-13	黄浦	确诊	转诊	22
2022-05-13	黄浦	无症状	闭环	219
2022-05-13	黄浦	无症状	社会面	0
2022-05-13	静安	确诊	闭环	12
2022-05-13	静安	确诊	社会面	0
2022-05-13	静安	确诊	转诊	22
2022-05-13	静安	无症状	闭环	150
2022-05-13	静安	无症状	社会面	0
2022-05-13	徐汇	确诊	闭环	1
2022-05-13	徐汇	确诊	社会面	0
2022-05-13	徐汇	确诊	转诊	22
2022-05-13	徐汇	无症状	闭环	82
2022-05-13	徐汇	无症状	社会面	0
2022-05-13	长宁	确诊	闭环	0
2022-05-13	长宁	确诊	社会面	0
2022-05-13	长宁	确诊	转诊	0
2022-05-13	长宁	无症状	闭环	37
2022-05-13	长宁	无症状	社会面	0
2022-05-13	普陀	确诊	闭环	1
2022-05-13	普陀	确诊	社会面	0
2022-05-13	普陀	确诊	转诊	3
2022-05-13	普陀	无症状	闭环	24
2022-05-13	普陀	无症状	社会面	0
2022-05-13	虹口	确诊	闭环	14
2022-05-13	虹口	确诊	社会面	0
2022-05-13	虹口	确诊	转诊	3
2022-05-13	虹口	无症状	闭环	74
2022-05-13	虹口	无症状	社会面	0
2022-05-13	杨浦	确诊	闭环	2
2022-05-13	杨浦	确诊	社会面	0
2022-05-13	杨浦	确诊	转诊	16
2022-05-13	杨浦	无症状	闭环	397
2022-05-13	杨浦	无症状	社会面	0
2022-05-13	宝山	确诊	闭环	7
2022-05-13	宝山	确诊	社会面	0
2022-05-13	宝山	确诊	转诊	2
2022-05-13	宝山	无症状	闭环	145
2022-05-13	宝山	无症状	社会面	0
2022-05-13	闵行	确诊	闭环	4
2022-05-13	闵行	确诊	社会面	0
2022-05-13	闵行	确诊	转诊	8
2022-05-13	闵行	无症状	闭环	117
2022-05-13	闵行	无症状	社会面	0
2022-05-13	嘉定	确诊	闭环	3
2022-05-13	嘉定	确诊	社会面	0
2022-05-13	嘉定	确诊	转诊	23
2022-05-13	嘉定	无症状	闭环	37
2022-05-13	嘉定	无症状	社会面	0
2022-05-13	金山	确诊	闭环	0
2022-05-13	金山	确诊	社会面	0
2022-05-13	金山	确诊	转诊	0
2022-05-13	金山	无症状	闭环	7
2022-05-13	金山	无症状	社会面	0
2022-05-13	松江	确诊	闭环	1
2022-05-13	松江	确诊	社会面	0
2022-05-13	松江	确诊	转诊	2
2022-05-13	松江	无症状	闭环	8
2022-05-13	松江	无症状	社会面	0
2022-05-13	青浦	确诊	闭环	0
2022-05-13	青浦	确诊	社会面	0
2022-05-13	青浦	确诊	转诊	9
2022-05-13	青浦	无症状	闭环	15
2022-05-13	青浦	无症状	社会面	0
2022-05-13	奉贤	确诊	闭环	0
2022-05-13	奉贤	确诊	社会面	0
2022-05-13	奉贤	确诊	转诊	0
2022-05-13	奉贤	无症状	闭环	0
2022-05-13	奉贤	无症状	社会面	0
2022-05-13	崇明	确诊	闭环	0
2022-05-13	崇明	确诊	社会面	0
2022-05-13	崇明	确诊	转诊	0
2022-05-13	崇明	无症状	闭环	2
2022-05-13	崇明	无症状	社会面	1
2022-05-14	浦东	确诊	闭环	11
2022-05-14	浦东	确诊	社会面	0
2022-05-14	浦东	确诊	转诊	2
2022-05-14	浦东	无症状	闭环	137
2022-05-14	浦东	无症状	社会面	0
2022-05-14	黄浦	确诊	闭环	2
2022-05-14	黄浦	确诊	社会面	0
2022-05-14	黄浦	确诊	转诊	16
2022-05-14	黄浦	无症状	闭环	168
2022-05-14	黄浦	无症状	社会面	0
2022-05-14	静安	确诊	闭环	21
2022-05-14	静安	确诊	社会面	0
2022-05-14	静安	确诊	转诊	6
2022-05-14	静安	无症状	闭环	116
2022-05-14	静安	无症状	社会面	0
2022-05-14	徐汇	确诊	闭环	0
2022-05-14	徐汇	确诊	社会面	0
2022-05-14	徐汇	确诊	转诊	2
2022-05-14	徐汇	无症状	闭环	87
2022-05-14	徐汇	无症状	社会面	0
2022-05-14	长宁	确诊	闭环	0
2022-05-14	长宁	确诊	社会面	0
2022-05-14	长宁	确诊	转诊	2
2022-05-14	长宁	无症状	闭环	48
2022-05-14	长宁	无症状	社会面	0
2022-05-14	普陀	确诊	闭环	0
2022-05-14	普陀	确诊	社会面	0
2022-05-14	普陀	确诊	转诊	2
2022-05-14	普陀	无症状	闭环	26
2022-05-14	普陀	无症状	社会面	0
2022-05-14	虹口	确诊	闭环	2
2022-05-14	虹口	确诊	社会面	0
2022-05-14	虹口	确诊	转诊	1
2022-05-14	虹口	无症状	闭环	64
2022-05-14	虹口	无症状	社会面	0
2022-05-14	杨浦	确诊	闭环	7
2022-05-14	杨浦	确诊	社会面	0
